"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","1","project_id","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","2","project_name","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","3","client_name","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","4","contractor","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","5","planned_start","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","6","planned_finish","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","7","forecast_finish","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","8","contract_value","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","9","currency","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","10","status","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","11","planned_progress_percent","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","12","actual_progress_percent","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","13","planned_value","14","0.36","6/15/2026 10:54:55 PM"
"projects.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\projects.csv",",","14","earned_value","14","0.36","6/15/2026 10:54:55 PM"
