"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"BL float bath.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\BL float bath.csv",",","1","project_id","7","0.09","6/15/2026 10:54:56 PM"
"BL float bath.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\BL float bath.csv",",","2","task_code","7","0.09","6/15/2026 10:54:56 PM"
"BL float bath.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\BL float bath.csv",",","3","status_code","7","0.09","6/15/2026 10:54:56 PM"
"BL float bath.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\BL float bath.csv",",","4","wbs_id","7","0.09","6/15/2026 10:54:56 PM"
"BL float bath.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\BL float bath.csv",",","5","task_name","7","0.09","6/15/2026 10:54:56 PM"
"BL float bath.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\BL float bath.csv",",","6","target_start_date","7","0.09","6/15/2026 10:54:56 PM"
"BL float bath.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\BL float bath.csv",",","7","target_end_date","7","0.09","6/15/2026 10:54:56 PM"
