"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","11","Allocation Date","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","12","Allocation Ref","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","13","Act. Start Status","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","14","Act. Finish Status","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","15","Original Duration","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","16","Actual Duration","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","17","Deviated Duration","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","18","Budgeted Units","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","19","Available units supplied by client vs Actual units of activities","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","20","Delayed duration in days due to steel un avilability in site","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","21","Remaining Units","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","22","Units % Complete","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","23","Budgeted Units / Time","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","24","Responsibility","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","25","Reason for Delay","32","0.59","6/15/2026 10:54:55 PM"
"02- master_activity_steel_analysis.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\02- master_activity_steel_analysis.csv",",","26","Responsibility.1","32","0.59","6/15/2026 10:54:55 PM"
