"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"wbs.csv","projects\_PROJECT_TEMPLATE\data\import_templates","projects\_PROJECT_TEMPLATE\data\import_templates\wbs.csv",",","1","wbs_code","5","0.27","6/23/2026 5:03:28 PM"
"wbs.csv","projects\_PROJECT_TEMPLATE\data\import_templates","projects\_PROJECT_TEMPLATE\data\import_templates\wbs.csv",",","2","wbs_name","5","0.27","6/23/2026 5:03:28 PM"
"wbs.csv","projects\_PROJECT_TEMPLATE\data\import_templates","projects\_PROJECT_TEMPLATE\data\import_templates\wbs.csv",",","3","level","5","0.27","6/23/2026 5:03:28 PM"
"wbs.csv","projects\_PROJECT_TEMPLATE\data\import_templates","projects\_PROJECT_TEMPLATE\data\import_templates\wbs.csv",",","4","parent_code","5","0.27","6/23/2026 5:03:28 PM"
"wbs.csv","projects\_PROJECT_TEMPLATE\data\import_templates","projects\_PROJECT_TEMPLATE\data\import_templates\wbs.csv",",","5","weight","5","0.27","6/23/2026 5:03:28 PM"
