"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"document_reference_template.csv","projects\The-BIG\3-evidence","projects\The-BIG\3-evidence\document_reference_template.csv",",","1","project_id","8","0.09","6/19/2026 9:24:12 AM"
"document_reference_template.csv","projects\The-BIG\3-evidence","projects\The-BIG\3-evidence\document_reference_template.csv",",","2","document_id","8","0.09","6/19/2026 9:24:12 AM"
"document_reference_template.csv","projects\The-BIG\3-evidence","projects\The-BIG\3-evidence\document_reference_template.csv",",","3","document_type","8","0.09","6/19/2026 9:24:12 AM"
"document_reference_template.csv","projects\The-BIG\3-evidence","projects\The-BIG\3-evidence\document_reference_template.csv",",","4","reference","8","0.09","6/19/2026 9:24:12 AM"
"document_reference_template.csv","projects\The-BIG\3-evidence","projects\The-BIG\3-evidence\document_reference_template.csv",",","5","date","8","0.09","6/19/2026 9:24:12 AM"
"document_reference_template.csv","projects\The-BIG\3-evidence","projects\The-BIG\3-evidence\document_reference_template.csv",",","6","source_file","8","0.09","6/19/2026 9:24:12 AM"
"document_reference_template.csv","projects\The-BIG\3-evidence","projects\The-BIG\3-evidence\document_reference_template.csv",",","7","related_event_id","8","0.09","6/19/2026 9:24:12 AM"
"document_reference_template.csv","projects\The-BIG\3-evidence","projects\The-BIG\3-evidence\document_reference_template.csv",",","8","notes","8","0.09","6/19/2026 9:24:12 AM"
