"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","1","project_id","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","2","Primary Event ID","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","3","Activity ID","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","4","Activity Name","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","5","BL Start","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","6","BL Finish","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","7","Start","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","8","Finish","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","9","Delayed duration","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","10","Overlap Start","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","11","Overlap Finish","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","12","BL Critical Path","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","13","Current Critical Path","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","14","Delayed duration after overlap","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","15","Concurrent delay","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","16","WBS","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","17","Building / Zone","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","18","Total Float","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","19","Longest Path","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","20","First Affected Flag","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","21","Predecessor Activity ID","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","22","Predecessor Relationship Type","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","23","Predecessor Lag","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","24","Successor Activity ID","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","25","Successor Relationship Type","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","26","Successor Lag","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","27","Fragment Start","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","28","Fragment Finish","29","0.46","6/15/2026 10:54:56 PM"
"11-concurrency_matrix_template.updated.csv","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates","projects\The-BIG\data\delay_analysis\steel_delay_tia_templates\11-concurrency_matrix_template.updated.csv",",","29","Fragment Duration","29","0.46","6/15/2026 10:54:56 PM"
