"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","1","project_id","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","2","activity_id","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","3","activity_name","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","4","period","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","5","BAC","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","6","AC","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","7","EV","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","8","PV","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","9","CPI","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","10","SPI","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","11","CV","12","194.03","6/15/2026 10:54:55 PM"
"evm.csv","projects\The-BIG\data\import_templates","projects\The-BIG\data\import_templates\evm.csv",",","12","SV","12","194.03","6/15/2026 10:54:55 PM"
