"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","1","project_id","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","2","source_file","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","3","source_sheet","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","4","source_row","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","5","MEP Activity ID","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","6","Building / Zone","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","7","MEP Activity","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","8","Material / System","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","9","Duration Raw","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","10","Duration Days","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","11","Interface Type","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","12","Civil / Structural Dependency","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","13","Scope / Debate Treatment","14","0.22","6/15/2026 10:54:56 PM"
"MEP Activities.csv","projects\The-BIG\bl\fixed","projects\The-BIG\bl\fixed\MEP Activities.csv",",","14","Delay Analysis Use","14","0.22","6/15/2026 10:54:56 PM"
