"CsvFile","CurrentFolder","RelativePath","Delimiter","ColumnOrder","ColumnName","ColumnCount","FileSizeKB","Modified"
"contract_evidence_register_template.csv","projects\The-BIG\2-contracts\evidence","projects\The-BIG\2-contracts\evidence\contract_evidence_register_template.csv",",","1","project_id","7","0.08","6/19/2026 9:24:12 AM"
"contract_evidence_register_template.csv","projects\The-BIG\2-contracts\evidence","projects\The-BIG\2-contracts\evidence\contract_evidence_register_template.csv",",","2","evidence_id","7","0.08","6/19/2026 9:24:12 AM"
"contract_evidence_register_template.csv","projects\The-BIG\2-contracts\evidence","projects\The-BIG\2-contracts\evidence\contract_evidence_register_template.csv",",","3","contract_clause","7","0.08","6/19/2026 9:24:12 AM"
"contract_evidence_register_template.csv","projects\The-BIG\2-contracts\evidence","projects\The-BIG\2-contracts\evidence\contract_evidence_register_template.csv",",","4","document_reference","7","0.08","6/19/2026 9:24:12 AM"
"contract_evidence_register_template.csv","projects\The-BIG\2-contracts\evidence","projects\The-BIG\2-contracts\evidence\contract_evidence_register_template.csv",",","5","event_id","7","0.08","6/19/2026 9:24:12 AM"
"contract_evidence_register_template.csv","projects\The-BIG\2-contracts\evidence","projects\The-BIG\2-contracts\evidence\contract_evidence_register_template.csv",",","6","description","7","0.08","6/19/2026 9:24:12 AM"
"contract_evidence_register_template.csv","projects\The-BIG\2-contracts\evidence","projects\The-BIG\2-contracts\evidence\contract_evidence_register_template.csv",",","7","status","7","0.08","6/19/2026 9:24:12 AM"
