"FileName","Extension","FileCategory","RelativePath","SizeKB","Modified"
"activities.csv",".csv","CSV Data File","projects\_PROJECT_TEMPLATE\data\import_templates\activities.csv","0.64","6/23/2026 5:03:28 PM"
"contracts.csv",".csv","CSV Data File","projects\_PROJECT_TEMPLATE\data\import_templates\contracts.csv","0.38","6/23/2026 5:03:28 PM"
"delay_events.csv",".csv","CSV Data File","projects\_PROJECT_TEMPLATE\data\import_templates\delay_events.csv","0.43","6/23/2026 5:03:28 PM"
"payments.csv",".csv","CSV Data File","projects\_PROJECT_TEMPLATE\data\import_templates\payments.csv","0.25","6/23/2026 5:03:28 PM"
"risks.csv",".csv","CSV Data File","projects\_PROJECT_TEMPLATE\data\import_templates\risks.csv","0.53","6/23/2026 5:03:28 PM"
"s_curve.csv",".csv","CSV Data File","projects\_PROJECT_TEMPLATE\data\import_templates\s_curve.csv","0.2","6/23/2026 5:03:28 PM"
"steel_status.csv",".csv","CSV Data File","projects\_PROJECT_TEMPLATE\data\import_templates\steel_status.csv","0.28","6/23/2026 5:03:28 PM"
"wbs.csv",".csv","CSV Data File","projects\_PROJECT_TEMPLATE\data\import_templates\wbs.csv","0.27","6/23/2026 5:03:28 PM"
