"FileName","Extension","FileCategory","RelativePath","SizeKB","Modified"
"project_manifest.json",".json","JSON Config Or Data","projects\_PROJECT_TEMPLATE\project_manifest.json","0.3","6/23/2026 5:03:28 PM"
