"FileName","Extension","FileCategory","RelativePath","SizeKB","Modified"
"activities.csv",".csv","CSV Data File","projects\Red_Sea_Resort_Phase_2\data\import_templates\activities.csv","0.85","6/23/2026 5:10:52 PM"
"contracts.csv",".csv","CSV Data File","projects\Red_Sea_Resort_Phase_2\data\import_templates\contracts.csv","0.28","6/23/2026 5:10:52 PM"
"delay_events.csv",".csv","CSV Data File","projects\Red_Sea_Resort_Phase_2\data\import_templates\delay_events.csv","0.77","6/23/2026 5:10:52 PM"
"payments.csv",".csv","CSV Data File","projects\Red_Sea_Resort_Phase_2\data\import_templates\payments.csv","0.3","6/23/2026 5:10:52 PM"
"risks.csv",".csv","CSV Data File","projects\Red_Sea_Resort_Phase_2\data\import_templates\risks.csv","0.91","6/23/2026 5:10:52 PM"
"s_curve.csv",".csv","CSV Data File","projects\Red_Sea_Resort_Phase_2\data\import_templates\s_curve.csv","0.21","6/23/2026 5:10:52 PM"
"steel_status.csv",".csv","CSV Data File","projects\Red_Sea_Resort_Phase_2\data\import_templates\steel_status.csv","0.43","6/23/2026 5:10:52 PM"
"wbs.csv",".csv","CSV Data File","projects\Red_Sea_Resort_Phase_2\data\import_templates\wbs.csv","0.33","6/23/2026 5:10:52 PM"
